1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: RADIO {rssi : 193, remrssi : 194, txbuf : 100, noise : 48, remnoise : 23, rxerrors : 11, fixed : 0}
1969-12-31 18:00:00.00: PARAM_VALUE {param_id : FORMAT_VERSION, param_value : 13.0, param_type : 4, param_count : 256, param_index : 0}
1969-12-31 18:00:23.79: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:23.79: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.79: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:23.80: GLOBAL_POSITION_INT {time_boot_ms : 23802, lat : 0, lon : 0, alt : 0, relative_alt : 2300, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.80: RC_CHANNELS_SCALED {time_boot_ms : 23803, port : 0, chan1_scaled : -3438, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.80: SERVO_OUTPUT_RAW {time_usec : 23816404, port : 0, servo1_raw : 1487, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.81: RC_CHANNELS_RAW {time_boot_ms : 23816, port : 0, chan1_raw : 1487, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1487, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1521, rssi : 0}
1969-12-31 18:00:23.83: ATTITUDE {time_boot_ms : 23835, roll : 5.05514508404e-05, pitch : -1.70520922893e-06, yaw : -1.93694268091e-05, rollspeed : -0.00049122836208, pitchspeed : 0.000340532453265, yawspeed : 0.000462911819341}
1969-12-31 18:00:23.83: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 0, alt : 2.29999995232, climb : 0.0}
1969-12-31 18:00:23.83: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000705813872628, error_yaw : 0.0}
1969-12-31 18:00:23.83: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:23.83: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.83: RAW_IMU {time_usec : 24059372, xacc : 1, yacc : 1, zacc : -1000, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.05: SCALED_PRESSURE {time_boot_ms : 24059, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:24.05: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:24.05: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.05: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:24.05: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.05: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:24.06: GLOBAL_POSITION_INT {time_boot_ms : 24062, lat : 0, lon : 0, alt : 0, relative_alt : 2310, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.06: RC_CHANNELS_SCALED {time_boot_ms : 24062, port : 0, chan1_scaled : -3438, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.06: SERVO_OUTPUT_RAW {time_usec : 24076292, port : 0, servo1_raw : 1487, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1488, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.07: RC_CHANNELS_RAW {time_boot_ms : 24076, port : 0, chan1_raw : 1487, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1498, chan5_raw : 1488, chan6_raw : 1498, chan7_raw : 1499, chan8_raw : 1521, rssi : 0}
1969-12-31 18:00:24.07: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 0, alt : 2.27999997139, climb : 0.0}
1969-12-31 18:00:24.07: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000676367722917, error_yaw : 0.0}
1969-12-31 18:00:24.07: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.07: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.07: RAW_IMU {time_usec : 24319320, xacc : 0, yacc : 0, zacc : -997, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.32: SCALED_PRESSURE {time_boot_ms : 24320, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:24.32: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:24.32: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 263, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.32: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:24.32: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.32: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:24.32: GLOBAL_POSITION_INT {time_boot_ms : 24323, lat : 0, lon : 0, alt : 0, relative_alt : 2240, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.32: RC_CHANNELS_SCALED {time_boot_ms : 24323, port : 0, chan1_scaled : -3473, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.32: SERVO_OUTPUT_RAW {time_usec : 24336040, port : 0, servo1_raw : 1486, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.33: RC_CHANNELS_RAW {time_boot_ms : 24336, port : 0, chan1_raw : 1487, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1487, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1522, rssi : 0}
1969-12-31 18:00:24.35: ATTITUDE {time_boot_ms : 24355, roll : 4.0156988689e-05, pitch : -9.64013906923e-06, yaw : -7.66146622482e-05, rollspeed : -0.000325926637743, pitchspeed : 0.000705105136149, yawspeed : -0.000601330713835}
1969-12-31 18:00:24.35: RADIO {rssi : 192, remrssi : 193, txbuf : 100, noise : 48, remnoise : 20, rxerrors : 11, fixed : 0}
1969-12-31 18:00:24.35: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 0, alt : 2.24000000954, climb : 0.0}
1969-12-31 18:00:24.35: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000630369759165, error_yaw : 0.0}
1969-12-31 18:00:24.35: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.35: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.35: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:24.35: RAW_IMU {time_usec : 24579060, xacc : 0, yacc : -1, zacc : -997, xgyro : -1, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.57: SCALED_PRESSURE {time_boot_ms : 24579, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:24.57: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:24.57: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 157, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.57: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:24.57: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.57: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:24.58: GLOBAL_POSITION_INT {time_boot_ms : 24582, lat : 0, lon : 0, alt : 0, relative_alt : 2240, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.58: RC_CHANNELS_SCALED {time_boot_ms : 24583, port : 0, chan1_scaled : -3403, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.58: SERVO_OUTPUT_RAW {time_usec : 24595864, port : 0, servo1_raw : 1488, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.59: RC_CHANNELS_RAW {time_boot_ms : 24595, port : 0, chan1_raw : 1487, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1487, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1521, rssi : 0}
1969-12-31 18:00:24.61: ATTITUDE {time_boot_ms : 24614, roll : -2.53490725299e-05, pitch : -3.90884306398e-05, yaw : -0.000169035905856, rollspeed : -0.000472087296657, pitchspeed : -0.000757945585065, yawspeed : -0.000601322564762}
1969-12-31 18:00:24.61: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 0, alt : 2.33999991417, climb : 0.0}
1969-12-31 18:00:24.61: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000708694104105, error_yaw : 0.0}
1969-12-31 18:00:24.61: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.61: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.61: RAW_IMU {time_usec : 24838884, xacc : 1, yacc : 0, zacc : -999, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.83: SCALED_PRESSURE {time_boot_ms : 24839, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:24.83: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:24.83: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 190, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.83: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:24.83: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.83: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:24.84: RC_CHANNELS_SCALED {time_boot_ms : 24843, port : 0, chan1_scaled : -3438, chan2_scaled : 1726, chan3_scaled : -14901, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.84: SERVO_OUTPUT_RAW {time_usec : 24855772, port : 0, servo1_raw : 1487, servo2_raw : 1499, servo3_raw : 975, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.85: RC_CHANNELS_RAW {time_boot_ms : 24855, port : 0, chan1_raw : 1488, chan2_raw : 1499, chan3_raw : 975, chan4_raw : 1498, chan5_raw : 1487, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1522, rssi : 0}
1969-12-31 18:00:24.87: ATTITUDE {time_boot_ms : 24875, roll : -6.01510946581e-05, pitch : -3.0469849662e-05, yaw : -0.000176379806362, rollspeed : -0.000564591260627, pitchspeed : -0.000687265477609, yawspeed : -0.000601317675319}
1969-12-31 18:00:24.87: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 359, throttle : 0, alt : 0.579999983311, climb : 0.0}
1969-12-31 18:00:24.87: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000844304158818, error_yaw : 0.0}
1969-12-31 18:00:24.87: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.87: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.87: RAW_IMU {time_usec : 25099888, xacc : 1, yacc : 0, zacc : -997, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:25.10: SCALED_PRESSURE {time_boot_ms : 25100, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:25.10: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:25.10: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 190, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:25.10: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:25.10: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:25.10: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:25.10: GLOBAL_POSITION_INT {time_boot_ms : 25103, lat : 0, lon : 0, alt : 0, relative_alt : 2210, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:25.10: RC_CHANNELS_SCALED {time_boot_ms : 25104, port : 0, chan1_scaled : -3438, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:25.10: SERVO_OUTPUT_RAW {time_usec : 25115620, port : 0, servo1_raw : 1487, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:25.11: RC_CHANNELS_RAW {time_boot_ms : 25115, port : 0, chan1_raw : 1487, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1488, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1521, rssi : 0}
1969-12-31 18:00:25.13: ATTITUDE {time_boot_ms : 25135, roll : -0.000161159507115, pitch : -0.000103194630356, yaw : -0.000183710712008, rollspeed : -0.000339153339155, pitchspeed : -0.000584822846577, yawspeed : -0.000601310632192}
1969-12-31 18:00:25.13: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 359, throttle : 0, alt : 2.21000003815, climb : 0.0}
1969-12-31 18:00:25.13: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000539717904758, error_yaw : 0.0}
1969-12-31 18:00:25.13: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:25.13: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:25.13: RAW_IMU {time_usec : 25358500, xacc : 1, yacc : -3, zacc : -999, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:25.35: SCALED_PRESSURE {time_boot_ms : 25358, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:25.35: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:25.35: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:25.35: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:25.35: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:25.35: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:25.36: GLOBAL_POSITION_INT {time_boot_ms : 25361, lat : 0, lon : 0, alt : 137000, relative_alt : 2280, vx : 0, vy : 0, vz : 0, hdg : 35999}
1969-12-31 18:00:25.36: RC_CHANNELS_SCALED {time_boot_ms : 25362, port : 0, chan1_scaled : -3438, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:25.36: SERVO_OUTPUT_RAW {time_usec : 25375276, port : 0, servo1_raw : 1487, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:25.37: RC_CHANNELS_RAW {time_boot_ms : 25375, port : 0, chan1_raw : 1488, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1487, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1522, rssi : 0}
1969-12-31 18:00:25.39: ATTITUDE {time_boot_ms : 25395, roll : -0.000144695295603, pitch : -9.89859254332e-05, yaw : -0.000276134029264, rollspeed : -0.000368706358131, pitchspeed : -0.000463311735075, yawspeed : -0.000601287581958}
1969-12-31 18:00:25.39: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 359, throttle : 0, alt : 0.920000016689, climb : 0.0}
1969-12-31 18:00:25.39: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000463050411781, error_yaw : 0.0}
1969-12-31 18:00:25.39: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:25.39: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:25.39: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:25.39: RADIO {rssi : 193, remrssi : 193, txbuf : 100, noise : 43, remnoise : 20, rxerrors : 11, fixed : 0}
1969-12-31 18:00:25.39: RAW_IMU {time_usec : 25618324, xacc : 1, yacc : 0, zacc : -997, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:25.61: SCALED_PRESSURE {time_boot_ms : 25618, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:25.61: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:25.61: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 300, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:25.61: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:25.61: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:25.61: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:25.62: GLOBAL_POSITION_INT {time_boot_ms : 25621, lat : 0, lon : 0, alt : 137000, relative_alt : 2170, vx : 0, vy : 0, vz : 0, hdg : 35999}
1969-12-31 18:00:25.62: RC_CHANNELS_SCALED {time_boot_ms : 25622, port : 0, chan1_scaled : -3403, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3921, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:25.62: SERVO_OUTPUT_RAW {time_usec : 25635104, port : 0, servo1_raw : 1488, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1498, servo5_raw : 1488, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:25.63: RC_CHANNELS_RAW {time_boot_ms : 25634, port : 0, chan1_raw : 1487, chan2_raw : 1499, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1487, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1522, rssi : 0}
1969-12-31 18:00:25.65: ATTITUDE {time_boot_ms : 25654, roll : -0.000168899103301, pitch : -0.000119133335829, yaw : -0.000304749060888, rollspeed : -0.0002909276227, pitchspeed : -0.000737369060516, yawspeed : 0.000462882919237}
1969-12-31 18:00:25.65: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000376204377972, error_yaw : 0.0}
1969-12-31 18:00:25.65: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:25.65: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:25.65: RAW_IMU {time_usec : 25878172, xacc : 2, yacc : 2, zacc : -1002, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:25.87: SCALED_PRESSURE {time_boot_ms : 25878, press_abs : 1014.40997314, press_diff : -0.017421875149, temperature : 277}
1969-12-31 18:00:25.87: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7442059, raw_temp : 8963697, gyro_cal_x : -0.0125311901793, gyro_cal_y : -0.0238810814917, gyro_cal_z : 0.0272068083286, accel_cal_x : 1.01989793777, accel_cal_y : 0.228527396917, accel_cal_z : 0.27645778656}
1969-12-31 18:00:25.87: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 238, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:25.87: MEMINFO {brkval : 6581, freemem : 1579}
1969-12-31 18:00:25.87: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:25.87: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:25.88: GLOBAL_POSITION_INT {time_boot_ms : 25881, lat : 0, lon : 0, alt : 137000, relative_alt : 2220, vx : 0, vy : 0, vz : 0, hdg : 35998}
1969-12-31 18:00:25.88: RC_CHANNELS_SCALED {time_boot_ms : 25882, port : 0, chan1_scaled : -3403, chan2_scaled : 1726, chan3_scaled : -14926, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:25.88: SERVO_OUTPUT_RAW {time_usec : 25894916, port : 0, servo1_raw : 1488, servo2_raw : 1499, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1487, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
