1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : <startup_ground> GROUND START}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: PARAM_VALUE {param_id : FORMAT_VERSION, param_value : 13.0, param_type : 4, param_count : 256, param_index : 0}
1969-12-31 18:00:22.84: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 333, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:22.84: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:22.84: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:22.84: GPS_RAW_INT {time_usec : 0, fix_type : 0, lat : 0, lon : 0, alt : 0, eph : 0, epv : 65535, vel : 0, cog : 0, satellites_visible : 0}
1969-12-31 18:00:22.85: GLOBAL_POSITION_INT {time_boot_ms : 22850, lat : 0, lon : 0, alt : 0, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:22.85: RC_CHANNELS_SCALED {time_boot_ms : 22851, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:22.85: SERVO_OUTPUT_RAW {time_usec : 22852456, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:22.86: RC_CHANNELS_RAW {time_boot_ms : 22863, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:22.86: ATTITUDE {time_boot_ms : 22863, roll : 0.00026871523005, pitch : -9.70947553469e-07, yaw : -1.03638876681e-05, rollspeed : 0.00169547460973, pitchspeed : 0.00103711150587, yawspeed : -3.99072378059e-05}
1969-12-31 18:00:22.86: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 15, alt : 0.0, climb : 0.0}
1969-12-31 18:00:22.86: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000258655025391, error_yaw : 0.0}
1969-12-31 18:00:22.86: HWSTATUS {Vcc : 4940, I2Cerr : 0}
1969-12-31 18:00:22.86: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:22.86: RAW_IMU {time_usec : 23106948, xacc : 1, yacc : 0, zacc : -1002, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.10: SCALED_PRESSURE {time_boot_ms : 23107, press_abs : 1006.57000732, press_diff : -0.00953125022352, temperature : 271}
1969-12-31 18:00:23.10: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8255252, raw_temp : 8439309, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:23.10: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 210, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.10: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:23.10: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.10: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:23.11: GLOBAL_POSITION_INT {time_boot_ms : 23110, lat : 0, lon : 0, alt : 137000, relative_alt : 20, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.11: RC_CHANNELS_SCALED {time_boot_ms : 23110, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.11: SERVO_OUTPUT_RAW {time_usec : 23112444, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.12: RC_CHANNELS_RAW {time_boot_ms : 23122, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:23.12: ATTITUDE {time_boot_ms : 23123, roll : 0.000634594354779, pitch : 0.000337804609444, yaw : -2.05786909646e-05, rollspeed : 0.000804866140243, pitchspeed : 6.41802616883e-05, yawspeed : -3.99560994992e-05}
1969-12-31 18:00:23.12: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000449637329439, error_yaw : 0.0}
1969-12-31 18:00:23.12: HWSTATUS {Vcc : 4897, I2Cerr : 0}
1969-12-31 18:00:23.12: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.36: SCALED_PRESSURE {time_boot_ms : 23366, press_abs : 1006.57000732, press_diff : -0.00953125022352, temperature : 271}
1969-12-31 18:00:23.36: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8255206, raw_temp : 8439489, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:23.36: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 263, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.36: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:23.36: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.36: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:23.36: GLOBAL_POSITION_INT {time_boot_ms : 23369, lat : 0, lon : 0, alt : 137000, relative_alt : 30, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.37: RC_CHANNELS_SCALED {time_boot_ms : 23370, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.37: SERVO_OUTPUT_RAW {time_usec : 23372144, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.38: RC_CHANNELS_RAW {time_boot_ms : 23383, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:23.38: ATTITUDE {time_boot_ms : 23384, roll : 0.000635230971966, pitch : 0.000155792469741, yaw : -9.81140783551e-06, rollspeed : -0.00128140160814, pitchspeed : -0.00213670893572, yawspeed : -3.99124437536e-05}
1969-12-31 18:00:23.38: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 15, alt : 0.0299999993294, climb : 0.0390166305006}
1969-12-31 18:00:23.38: HWSTATUS {Vcc : 4918, I2Cerr : 0}
1969-12-31 18:00:23.38: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.38: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:23.38: RAW_IMU {time_usec : 23626468, xacc : 0, yacc : 0, zacc : -989, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.62: SCALED_PRESSURE {time_boot_ms : 23626, press_abs : 1006.57000732, press_diff : -0.00953125022352, temperature : 271}
1969-12-31 18:00:23.62: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8255140, raw_temp : 8439662, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:23.62: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.62: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:23.62: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.62: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:23.62: GLOBAL_POSITION_INT {time_boot_ms : 23629, lat : 0, lon : 0, alt : 137000, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.63: RC_CHANNELS_SCALED {time_boot_ms : 23630, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.63: SERVO_OUTPUT_RAW {time_usec : 23631960, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.64: RC_CHANNELS_RAW {time_boot_ms : 23643, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:23.64: ATTITUDE {time_boot_ms : 23643, roll : 0.000559652282391, pitch : -0.000191562969121, yaw : 8.91189188224e-07, rollspeed : 0.000710115302354, pitchspeed : -4.30892687291e-05, yawspeed : -3.99196796934e-05}
1969-12-31 18:00:23.64: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000118674441183, error_yaw : 0.0}
1969-12-31 18:00:23.64: HWSTATUS {Vcc : 4918, I2Cerr : 0}
1969-12-31 18:00:23.64: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.64: RAW_IMU {time_usec : 23886296, xacc : -1, yacc : -4, zacc : -1001, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.88: SCALED_PRESSURE {time_boot_ms : 23886, press_abs : 1006.57000732, press_diff : -0.00953125022352, temperature : 271}
1969-12-31 18:00:23.88: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8255074, raw_temp : 8439898, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:23.88: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.88: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.88: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:23.88: GLOBAL_POSITION_INT {time_boot_ms : 23889, lat : 0, lon : 0, alt : 137000, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.88: RC_CHANNELS_SCALED {time_boot_ms : 23889, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.88: SERVO_OUTPUT_RAW {time_usec : 23891792, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.90: RC_CHANNELS_RAW {time_boot_ms : 23903, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:23.90: ATTITUDE {time_boot_ms : 23903, roll : 0.000553369114641, pitch : -0.000253188190982, yaw : -9.55126415647e-06, rollspeed : 0.000595369609073, pitchspeed : 0.00038597654202, yawspeed : -4.01244687964e-05}
1969-12-31 18:00:23.90: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 15, alt : 0.0, climb : 0.0937772244215}
1969-12-31 18:00:23.90: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00122690433636, error_yaw : 0.0}
1969-12-31 18:00:23.90: HWSTATUS {Vcc : 4940, I2Cerr : 0}
1969-12-31 18:00:23.90: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.90: RAW_IMU {time_usec : 24147512, xacc : 0, yacc : 1, zacc : -995, xgyro : 1, ygyro : 3, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.14: SCALED_PRESSURE {time_boot_ms : 24147, press_abs : 1006.57000732, press_diff : -0.00953125022352, temperature : 271}
1969-12-31 18:00:24.14: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8255013, raw_temp : 8440113, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:24.14: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 210, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.14: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:24.14: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.14: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:24.15: GLOBAL_POSITION_INT {time_boot_ms : 24151, lat : 0, lon : 0, alt : 137000, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.15: RC_CHANNELS_SCALED {time_boot_ms : 24152, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.15: SERVO_OUTPUT_RAW {time_usec : 24153008, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.15: RC_CHANNELS_RAW {time_boot_ms : 24153, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:24.16: ATTITUDE {time_boot_ms : 24162, roll : 0.000852091354318, pitch : -0.000207913282793, yaw : -1.98996585823e-05, rollspeed : 0.00152803072706, pitchspeed : 0.00343118025921, yawspeed : -4.01226425311e-05}
1969-12-31 18:00:24.16: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 15, alt : 0.0, climb : -0.0722711831331}
1969-12-31 18:00:24.16: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00076383020496, error_yaw : 0.0}
1969-12-31 18:00:24.16: HWSTATUS {Vcc : 4940, I2Cerr : 0}
1969-12-31 18:00:24.16: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.16: RAW_IMU {time_usec : 24405960, xacc : 0, yacc : 0, zacc : -994, xgyro : -2, ygyro : -3, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.40: SCALED_PRESSURE {time_boot_ms : 24406, press_abs : 1006.58001709, press_diff : 0.000468749989523, temperature : 271}
1969-12-31 18:00:24.40: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8254985, raw_temp : 8440247, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:24.40: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 222, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.40: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:24.40: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.40: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:24.40: GLOBAL_POSITION_INT {time_boot_ms : 24409, lat : 0, lon : 0, alt : 137000, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.41: RC_CHANNELS_SCALED {time_boot_ms : 24410, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.41: SERVO_OUTPUT_RAW {time_usec : 24411504, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.42: RC_CHANNELS_RAW {time_boot_ms : 24422, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:24.42: ATTITUDE {time_boot_ms : 24423, roll : 0.000735646637622, pitch : -0.00022859001183, yaw : -3.03340912069e-05, rollspeed : -0.00280337478034, pitchspeed : -0.0028934692964, yawspeed : -4.01810066251e-05}
1969-12-31 18:00:24.42: VFR_HUD {airspeed : 0.0, groundspeed : 0.0, heading : 0, throttle : 15, alt : 0.0, climb : 0.0356861017644}
1969-12-31 18:00:24.42: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.0012665304821, error_yaw : 0.0}
1969-12-31 18:00:24.42: HWSTATUS {Vcc : 4940, I2Cerr : 0}
1969-12-31 18:00:24.42: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.42: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:24.42: RAW_IMU {time_usec : 24665824, xacc : 1, yacc : 0, zacc : -997, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.66: SCALED_PRESSURE {time_boot_ms : 24666, press_abs : 1006.57000732, press_diff : -0.00953125022352, temperature : 271}
1969-12-31 18:00:24.66: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8254875, raw_temp : 8440436, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:24.66: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 285, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.66: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:24.66: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.66: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:24.66: GLOBAL_POSITION_INT {time_boot_ms : 24669, lat : 0, lon : 0, alt : 137000, relative_alt : 20, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.67: RC_CHANNELS_SCALED {time_boot_ms : 24670, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.67: SERVO_OUTPUT_RAW {time_usec : 24671364, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.68: RC_CHANNELS_RAW {time_boot_ms : 24682, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
1969-12-31 18:00:24.68: ATTITUDE {time_boot_ms : 24682, roll : 0.000603137363214, pitch : -0.000300023355521, yaw : -4.0815644752e-05, rollspeed : 0.000392898538848, pitchspeed : 0.000295354228001, yawspeed : -4.00861863454e-05}
1969-12-31 18:00:24.68: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00125337485224, error_yaw : 0.0}
1969-12-31 18:00:24.68: HWSTATUS {Vcc : 4940, I2Cerr : 0}
1969-12-31 18:00:24.68: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.68: RAW_IMU {time_usec : 24925588, xacc : 1, yacc : 0, zacc : -1003, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.92: SCALED_PRESSURE {time_boot_ms : 24926, press_abs : 1006.58001709, press_diff : 0.000468749989523, temperature : 271}
1969-12-31 18:00:24.92: SENSOR_OFFSETS {mag_ofs_x : -16, mag_ofs_y : 0, mag_ofs_z : 5, mag_declination : 0.0, raw_press : 8254852, raw_temp : 8440631, gyro_cal_x : -0.0326396301389, gyro_cal_y : -0.021193921566, gyro_cal_z : -0.0127307400107, accel_cal_x : -0.253671228886, accel_cal_y : 0.466561585665, accel_cal_z : 0.664377212524}
1969-12-31 18:00:24.92: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.92: MEMINFO {brkval : 6537, freemem : 1715}
1969-12-31 18:00:24.92: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.92: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 0, lon : 0, alt : 137000, eph : 9999, epv : 65535, vel : 0, cog : 0, satellites_visible : 1}
1969-12-31 18:00:24.92: RC_CHANNELS_SCALED {time_boot_ms : 24929, port : 0, chan1_scaled : -10000, chan2_scaled : 6919, chan3_scaled : -6917, chan4_scaled : 6543, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.92: SERVO_OUTPUT_RAW {time_usec : 24931132, port : 0, servo1_raw : 1200, servo2_raw : 1200, servo3_raw : 1200, servo4_raw : 1200, servo5_raw : 1200, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.94: RC_CHANNELS_RAW {time_boot_ms : 24941, port : 0, chan1_raw : 1200, chan2_raw : 1200, chan3_raw : 1200, chan4_raw : 1200, chan5_raw : 1200, chan6_raw : 1200, chan7_raw : 1200, chan8_raw : 1200, rssi : 0}
