1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : <startup_ground> GROUND START}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 2, text : Beginning INS calibration; do not move plane}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: PARAM_VALUE {param_id : FORMAT_VERSION, param_value : 13.0, param_type : 4, param_count : 256, param_index : 0}
1969-12-31 18:00:23.06: SCALED_PRESSURE {time_boot_ms : 23061, press_abs : 1020.5, press_diff : -0.0106250001118, temperature : 302}
1969-12-31 18:00:23.06: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443609, raw_temp : 9035572, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:23.06: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 250, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.06: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:23.06: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.06: GLOBAL_POSITION_INT {time_boot_ms : 23064, lat : 0, lon : 0, alt : 173920, relative_alt : -9400, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.06: SERVO_OUTPUT_RAW {time_usec : 23067168, port : 0, servo1_raw : 1497, servo2_raw : 1457, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1497, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.06: RC_CHANNELS_RAW {time_boot_ms : 23067, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 975, chan4_raw : 1499, chan5_raw : 1497, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1921, rssi : 0}
1969-12-31 18:00:23.07: ATTITUDE {time_boot_ms : 23077, roll : 0.000155713161803, pitch : -0.00460341852158, yaw : 7.71086633904e-05, rollspeed : -0.00247304863296, pitchspeed : -0.0770984366536, yawspeed : -0.000211796635995}
1969-12-31 18:00:23.07: VFR_HUD {airspeed : 0.883739411831, groundspeed : 0.0999999940395, heading : 0, throttle : 0, alt : -9.39999961853, climb : 0.0}
1969-12-31 18:00:23.07: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.192255139351, error_yaw : 0.0}
1969-12-31 18:00:23.07: HWSTATUS {Vcc : 4673, I2Cerr : 0}
1969-12-31 18:00:23.07: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.07: RAW_IMU {time_usec : 23321328, xacc : 1, yacc : 1, zacc : -995, xgyro : -1, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.07: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443624, raw_temp : 9035575, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:23.07: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 263, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.07: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:23.07: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.07: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752060, alt : 173920, eph : 297, epv : 65535, vel : 13, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:23.32: GLOBAL_POSITION_INT {time_boot_ms : 23324, lat : 0, lon : 0, alt : 173920, relative_alt : -9440, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.32: SERVO_OUTPUT_RAW {time_usec : 23326936, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.32: RC_CHANNELS_RAW {time_boot_ms : 23327, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1497, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1921, rssi : 0}
1969-12-31 18:00:23.33: ATTITUDE {time_boot_ms : 23337, roll : 0.000147515820572, pitch : -0.00838047079742, yaw : 4.31165390182e-05, rollspeed : -0.00102585903369, pitchspeed : 0.0853461623192, yawspeed : -0.000209947975236}
1969-12-31 18:00:23.33: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.213857755065, error_yaw : 0.0}
1969-12-31 18:00:23.33: HWSTATUS {Vcc : 4673, I2Cerr : 0}
1969-12-31 18:00:23.33: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.33: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:23.33: RAW_IMU {time_usec : 23581120, xacc : 3, yacc : 7, zacc : -1001, xgyro : -1, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.33: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443615, raw_temp : 9035640, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:23.33: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.33: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:23.33: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.33: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752060, alt : 173920, eph : 297, epv : 65535, vel : 17, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:23.58: GLOBAL_POSITION_INT {time_boot_ms : 23584, lat : 0, lon : 0, alt : 173920, relative_alt : -10080, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.58: SERVO_OUTPUT_RAW {time_usec : 23586744, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 975, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.58: RC_CHANNELS_RAW {time_boot_ms : 23586, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 975, chan4_raw : 1499, chan5_raw : 1496, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1921, rssi : 0}
1969-12-31 18:00:23.59: ATTITUDE {time_boot_ms : 23597, roll : 0.000212507497054, pitch : 0.00199112668633, yaw : 8.06320240372e-05, rollspeed : -0.00108717032708, pitchspeed : 0.000831344979815, yawspeed : -0.000172902888153}
1969-12-31 18:00:23.59: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00257407221943, error_yaw : 0.0}
1969-12-31 18:00:23.59: HWSTATUS {Vcc : 4673, I2Cerr : 0}
1969-12-31 18:00:23.59: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.59: RAW_IMU {time_usec : 23840944, xacc : 0, yacc : -2, zacc : -998, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.84: SCALED_PRESSURE {time_boot_ms : 23840, press_abs : 1020.5, press_diff : -0.0106250001118, temperature : 302}
1969-12-31 18:00:23.84: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443596, raw_temp : 9035643, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:23.84: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 157, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.84: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:23.84: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.84: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752080, alt : 173920, eph : 297, epv : 65535, vel : 20, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:23.84: GLOBAL_POSITION_INT {time_boot_ms : 23844, lat : 0, lon : 0, alt : 173920, relative_alt : -9510, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.84: SERVO_OUTPUT_RAW {time_usec : 23846512, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.84: RC_CHANNELS_RAW {time_boot_ms : 23846, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 975, chan4_raw : 1499, chan5_raw : 1497, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1922, rssi : 0}
1969-12-31 18:00:23.85: ATTITUDE {time_boot_ms : 23857, roll : 0.000287441478577, pitch : 0.00937196426094, yaw : 1.58783532243e-05, rollspeed : 0.000900859187823, pitchspeed : 0.0413746312261, yawspeed : 0.000889477552846}
1969-12-31 18:00:23.85: VFR_HUD {airspeed : 0.41975364089, groundspeed : 0.189999997616, heading : 0, throttle : 0, alt : -9.51000022888, climb : 0.0}
1969-12-31 18:00:23.85: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.101268403232, error_yaw : 0.0}
1969-12-31 18:00:23.85: HWSTATUS {Vcc : 4635, I2Cerr : 0}
1969-12-31 18:00:23.85: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.85: RAW_IMU {time_usec : 24102208, xacc : -2, yacc : -3, zacc : -1003, xgyro : 0, ygyro : -1, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.85: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443589, raw_temp : 9035690, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:23.85: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 157, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.85: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:23.85: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.85: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752080, alt : 173920, eph : 297, epv : 65535, vel : 18, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:24.10: GLOBAL_POSITION_INT {time_boot_ms : 24105, lat : 0, lon : 0, alt : 173920, relative_alt : 5080, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.10: SERVO_OUTPUT_RAW {time_usec : 24107876, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.10: RC_CHANNELS_RAW {time_boot_ms : 24108, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1496, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1920, rssi : 0}
1969-12-31 18:00:24.11: ATTITUDE {time_boot_ms : 24117, roll : 0.000192671897821, pitch : 0.00216665980406, yaw : 2.01339116757e-06, rollspeed : 0.000225152441999, pitchspeed : 0.0469741895795, yawspeed : -0.000220400062972}
1969-12-31 18:00:24.11: VFR_HUD {airspeed : 0.143975481391, groundspeed : 0.179999992251, heading : 0, throttle : 0, alt : 5.07999992371, climb : -0.0414676442742}
1969-12-31 18:00:24.11: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.110909759998, error_yaw : 0.0}
1969-12-31 18:00:24.11: HWSTATUS {Vcc : 4635, I2Cerr : 0}
1969-12-31 18:00:24.11: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.11: RAW_IMU {time_usec : 24360684, xacc : -1, yacc : -1, zacc : -999, xgyro : 2, ygyro : -1, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.11: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443589, raw_temp : 9035705, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:24.11: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.11: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:24.11: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.11: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752080, alt : 173920, eph : 297, epv : 65535, vel : 17, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:24.36: GLOBAL_POSITION_INT {time_boot_ms : 24364, lat : 0, lon : 0, alt : 173920, relative_alt : 1950, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.36: SERVO_OUTPUT_RAW {time_usec : 24366296, port : 0, servo1_raw : 1495, servo2_raw : 1457, servo3_raw : 975, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.36: RC_CHANNELS_RAW {time_boot_ms : 24367, port : 0, chan1_raw : 1496, chan2_raw : 1458, chan3_raw : 974, chan4_raw : 1499, chan5_raw : 1496, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1921, rssi : 0}
1969-12-31 18:00:24.37: ATTITUDE {time_boot_ms : 24377, roll : 0.000218590954319, pitch : 0.0132062258199, yaw : -3.026849663e-05, rollspeed : 0.00208179675974, pitchspeed : 0.00931937340647, yawspeed : -0.00017572240904}
1969-12-31 18:00:24.37: VFR_HUD {airspeed : 0.0705479830503, groundspeed : 0.170000001788, heading : 0, throttle : 0, alt : 1.95000004768, climb : -0.00880437903106}
1969-12-31 18:00:24.37: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.0264512393624, error_yaw : 0.0}
1969-12-31 18:00:24.37: HWSTATUS {Vcc : 4635, I2Cerr : 0}
1969-12-31 18:00:24.37: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.37: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:24.37: RAW_IMU {time_usec : 24620412, xacc : 0, yacc : 0, zacc : -998, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.62: SCALED_PRESSURE {time_boot_ms : 24621, press_abs : 1020.5, press_diff : -0.0106250001118, temperature : 302}
1969-12-31 18:00:24.62: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443576, raw_temp : 9035709, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:24.62: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 263, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.62: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:24.62: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.62: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752100, alt : 173920, eph : 297, epv : 65535, vel : 14, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:24.62: GLOBAL_POSITION_INT {time_boot_ms : 24624, lat : 0, lon : 0, alt : 173920, relative_alt : 760, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.62: SERVO_OUTPUT_RAW {time_usec : 24625948, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 975, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.62: RC_CHANNELS_RAW {time_boot_ms : 24626, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 975, chan4_raw : 1499, chan5_raw : 1496, chan6_raw : 1498, chan7_raw : 1499, chan8_raw : 1922, rssi : 0}
1969-12-31 18:00:24.63: ATTITUDE {time_boot_ms : 24636, roll : 0.000274378166068, pitch : 0.00197960599326, yaw : -3.94146736653e-05, rollspeed : 0.00080301478738, pitchspeed : -0.164866968989, yawspeed : -0.000214991829125}
1969-12-31 18:00:24.63: VFR_HUD {airspeed : 0.715371310711, groundspeed : 0.140000000596, heading : 0, throttle : 0, alt : 0.759999990463, climb : 0.0126391472295}
1969-12-31 18:00:24.63: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.41433608532, error_yaw : 0.0}
1969-12-31 18:00:24.63: HWSTATUS {Vcc : 4673, I2Cerr : 0}
1969-12-31 18:00:24.63: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.63: RAW_IMU {time_usec : 24880136, xacc : 0, yacc : -1, zacc : -1002, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.88: SCALED_PRESSURE {time_boot_ms : 24880, press_abs : 1020.5, press_diff : -0.0106250001118, temperature : 302}
1969-12-31 18:00:24.88: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443552, raw_temp : 9035744, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:24.88: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 150, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.88: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:24.88: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.88: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752100, alt : 173920, eph : 297, epv : 65535, vel : 15, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:24.88: GLOBAL_POSITION_INT {time_boot_ms : 24883, lat : 0, lon : 0, alt : 173920, relative_alt : -2960, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.88: SERVO_OUTPUT_RAW {time_usec : 24885756, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 975, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.88: RC_CHANNELS_RAW {time_boot_ms : 24886, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 975, chan4_raw : 1499, chan5_raw : 1496, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1922, rssi : 0}
1969-12-31 18:00:24.89: ATTITUDE {time_boot_ms : 24896, roll : 0.000313540309435, pitch : -0.0133755290881, yaw : -8.90609007911e-05, rollspeed : 0.000626065419056, pitchspeed : 0.0643020272255, yawspeed : -0.000129143300001}
1969-12-31 18:00:24.89: VFR_HUD {airspeed : 0.335655599833, groundspeed : 0.149999991059, heading : 0, throttle : 0, alt : 3.99000000954, climb : 0.0107137653977}
1969-12-31 18:00:24.89: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.161249771714, error_yaw : 0.0}
1969-12-31 18:00:24.89: HWSTATUS {Vcc : 4673, I2Cerr : 0}
1969-12-31 18:00:24.89: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.89: RAW_IMU {time_usec : 25139956, xacc : 0, yacc : 1, zacc : -999, xgyro : -1, ygyro : 1, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:25.14: SCALED_PRESSURE {time_boot_ms : 25140, press_abs : 1020.5, press_diff : -0.0106250001118, temperature : 302}
1969-12-31 18:00:25.14: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7443552, raw_temp : 9035744, gyro_cal_x : -0.0169503800571, gyro_cal_y : -0.0232159718871, gyro_cal_z : 0.033163767308, accel_cal_x : 0.613833129406, accel_cal_y : 3.85408687592, accel_cal_z : 0.952220916748}
1969-12-31 18:00:25.14: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 238, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:25.14: MEMINFO {brkval : 6593, freemem : 1587}
1969-12-31 18:00:25.14: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:25.14: GPS_RAW_INT {time_usec : 0, fix_type : 1, lat : 306372400, lon : -964752100, alt : 173930, eph : 297, epv : 65535, vel : 17, cog : 18796, satellites_visible : 5}
1969-12-31 18:00:25.14: GLOBAL_POSITION_INT {time_boot_ms : 25143, lat : 0, lon : 0, alt : 173930, relative_alt : 810, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:25.14: SERVO_OUTPUT_RAW {time_usec : 25145576, port : 0, servo1_raw : 1496, servo2_raw : 1457, servo3_raw : 974, servo4_raw : 1499, servo5_raw : 1496, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:25.14: RC_CHANNELS_RAW {time_boot_ms : 25146, port : 0, chan1_raw : 1496, chan2_raw : 1457, chan3_raw : 974, chan4_raw : 1498, chan5_raw : 1496, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1922, rssi : 0}
1969-12-31 18:00:25.15: ATTITUDE {time_boot_ms : 25156, roll : 0.000278814462945, pitch : 0.00405253889039, yaw : -0.000148969324073, rollspeed : -0.00114276830573, pitchspeed : 0.0706794261932, yawspeed : -0.000195193730178}
1969-12-31 18:00:25.15: VFR_HUD {airspeed : 0.663763284683, groundspeed : 0.170000001788, heading : 0, throttle : 0, alt : 0.810000002384, climb : 0.0107137653977}
1969-12-31 18:00:25.15: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.171869620681, error_yaw : 0.0}
1969-12-31 18:00:25.15: HWSTATUS {Vcc : 4635, I2Cerr : 0}
1969-12-31 18:00:25.15: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
