1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Initialising APM...}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: RADIO {rssi : 171, remrssi : 172, txbuf : 100, noise : 17, remnoise : 24, rxerrors : 1, fixed : 2}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: RADIO {rssi : 171, remrssi : 172, txbuf : 100, noise : 17, remnoise : 18, rxerrors : 1, fixed : 2}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: RADIO {rssi : 171, remrssi : 172, txbuf : 100, noise : 18, remnoise : 19, rxerrors : 1, fixed : 2}
1969-12-31 18:00:00.00: PARAM_VALUE {param_id : FORMAT_VERSION, param_value : 13.0, param_type : 4, param_count : 256, param_index : 0}
1969-12-31 18:01:53.79: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:53.79: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:53.79: GPS_RAW_INT {time_usec : 113677000, fix_type : 3, lat : 306320800, lon : -964819680, alt : 74190, eph : 93, epv : 65535, vel : 1325, cog : 21171, satellites_visible : 12}
1969-12-31 18:01:53.67: GLOBAL_POSITION_INT {time_boot_ms : 113677, lat : 306320800, lon : -964819680, alt : 74190, relative_alt : 14180, vx : -1127, vy : -696, vz : 0, hdg : 21303}
1969-12-31 18:01:53.80: RC_CHANNELS_SCALED {time_boot_ms : 113800, port : 0, chan1_scaled : -2912, chan2_scaled : 2912, chan3_scaled : 12622, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:53.80: SERVO_OUTPUT_RAW {time_usec : 113813404, port : 0, servo1_raw : 1502, servo2_raw : 1453, servo3_raw : 2098, servo4_raw : 1499, servo5_raw : 1502, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:53.81: RC_CHANNELS_RAW {time_boot_ms : 113813, port : 0, chan1_raw : 1502, chan2_raw : 1453, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1511, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:53.83: ATTITUDE {time_boot_ms : 113832, roll : 0.338541477919, pitch : 0.108077354729, yaw : -2.56270265579, rollspeed : -0.47141379118, pitchspeed : 0.00507866963744, yawspeed : 0.13411077857}
1969-12-31 18:01:53.83: VFR_HUD {airspeed : 14.2601203918, groundspeed : 13.25, heading : 213, throttle : 100, alt : 85.9499969482, climb : 4.31478357315}
1969-12-31 18:01:53.83: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.189743846655, error_yaw : 0.0279107242823}
1969-12-31 18:01:53.83: WIND {direction : 112.84047699, speed : 1.47358632088, speed_z : 1.28375911713}
1969-12-31 18:01:53.83: RAW_IMU {time_usec : 114056372, xacc : 157, yacc : -29, zacc : -957, xgyro : 0, ygyro : 75, zgyro : 67, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:53.83: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7474310, raw_temp : 8908413, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:53.83: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 250, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:53.83: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:53.83: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:53.83: GPS_RAW_INT {time_usec : 113876000, fix_type : 3, lat : 306320580, lon : -964819830, alt : 74570, eph : 93, epv : 65535, vel : 1327, cog : 21235, satellites_visible : 12}
1969-12-31 18:01:54.06: RC_CHANNELS_SCALED {time_boot_ms : 114060, port : 0, chan1_scaled : -3087, chan2_scaled : 5541, chan3_scaled : 12622, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:54.06: SERVO_OUTPUT_RAW {time_usec : 114073260, port : 0, servo1_raw : 1497, servo2_raw : 1351, servo3_raw : 2098, servo4_raw : 1499, servo5_raw : 1497, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:54.06: RADIO {rssi : 141, remrssi : 146, txbuf : 100, noise : 16, remnoise : 24, rxerrors : 1, fixed : 2}
1969-12-31 18:01:54.07: RC_CHANNELS_RAW {time_boot_ms : 114073, port : 0, chan1_raw : 1497, chan2_raw : 1351, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1497, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:54.09: ATTITUDE {time_boot_ms : 114093, roll : 0.329090535641, pitch : 0.103190280497, yaw : -2.52242422104, rollspeed : -0.0116455629468, pitchspeed : 0.155577331781, yawspeed : 0.0285738781095}
1969-12-31 18:01:54.09: VFR_HUD {airspeed : 14.1063394547, groundspeed : 13.529999733, heading : 215, throttle : 100, alt : 86.7300033569, climb : 4.0910320282}
1969-12-31 18:01:54.09: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.222785428166, error_yaw : 0.025227079168}
1969-12-31 18:01:54.09: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:01:54.09: WIND {direction : 112.84047699, speed : 1.47358632088, speed_z : 1.28375911713}
1969-12-31 18:01:54.09: RAW_IMU {time_usec : 114316200, xacc : 293, yacc : 55, zacc : -959, xgyro : 191, ygyro : 8, zgyro : 273, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:54.31: SCALED_PRESSURE {time_boot_ms : 114316, press_abs : 1018.79998779, press_diff : -1.9609375, temperature : 258}
1969-12-31 18:01:54.31: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7474253, raw_temp : 8907746, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:54.31: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 333, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:54.31: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:54.31: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:54.31: GPS_RAW_INT {time_usec : 114277000, fix_type : 3, lat : 306320160, lon : -964820160, alt : 75350, eph : 93, epv : 65535, vel : 1343, cog : 21298, satellites_visible : 12}
1969-12-31 18:01:54.27: GLOBAL_POSITION_INT {time_boot_ms : 114277, lat : 306320360, lon : -964820000, alt : 75350, relative_alt : 16060, vx : -1126, vy : -731, vz : 0, hdg : 21815}
1969-12-31 18:01:54.32: RC_CHANNELS_SCALED {time_boot_ms : 114320, port : 0, chan1_scaled : -3087, chan2_scaled : 4613, chan3_scaled : 12647, chan4_scaled : 3921, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:54.32: SERVO_OUTPUT_RAW {time_usec : 114333084, port : 0, servo1_raw : 1497, servo2_raw : 1387, servo3_raw : 2099, servo4_raw : 1498, servo5_raw : 1497, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:54.33: RC_CHANNELS_RAW {time_boot_ms : 114332, port : 0, chan1_raw : 1497, chan2_raw : 1365, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1497, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:54.35: ATTITUDE {time_boot_ms : 114352, roll : 0.299436748028, pitch : 0.133368074894, yaw : -2.47093176842, rollspeed : 0.0959975495934, pitchspeed : 0.0336373746395, yawspeed : 0.245376706123}
1969-12-31 18:01:54.35: VFR_HUD {airspeed : 14.6091327667, groundspeed : 13.4299993515, heading : 218, throttle : 100, alt : 87.7099990845, climb : 3.24365496635}
1969-12-31 18:01:54.35: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.299001604319, error_yaw : 0.0711244866252}
1969-12-31 18:01:54.35: HWSTATUS {Vcc : 4984, I2Cerr : 0}
1969-12-31 18:01:54.35: WIND {direction : 112.84047699, speed : 1.47358632088, speed_z : 1.28375911713}
1969-12-31 18:01:54.35: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:01:54.35: RAW_IMU {time_usec : 114576472, xacc : 140, yacc : 15, zacc : -1767, xgyro : 385, ygyro : 194, zgyro : 240, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:54.57: SCALED_PRESSURE {time_boot_ms : 114576, press_abs : 1018.69000244, press_diff : -2.0709373951, temperature : 258}
1969-12-31 18:01:54.57: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7474114, raw_temp : 8906755, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:54.57: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 190, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:54.57: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:54.57: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:54.57: GPS_RAW_INT {time_usec : 114476000, fix_type : 3, lat : 306319950, lon : -964820360, alt : 76030, eph : 93, epv : 65535, vel : 1469, cog : 21554, satellites_visible : 12}
1969-12-31 18:01:54.47: GLOBAL_POSITION_INT {time_boot_ms : 114476, lat : 306320160, lon : -964820160, alt : 76030, relative_alt : 17030, vx : -1195, vy : -853, vz : 0, hdg : 22155}
1969-12-31 18:01:54.58: RC_CHANNELS_SCALED {time_boot_ms : 114580, port : 0, chan1_scaled : -3192, chan2_scaled : 2886, chan3_scaled : 12598, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:54.58: SERVO_OUTPUT_RAW {time_usec : 114592652, port : 0, servo1_raw : 1494, servo2_raw : 1454, servo3_raw : 2097, servo4_raw : 1499, servo5_raw : 1494, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:54.59: RC_CHANNELS_RAW {time_boot_ms : 114592, port : 0, chan1_raw : 1493, chan2_raw : 1454, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:54.61: ATTITUDE {time_boot_ms : 114612, roll : 0.355170816183, pitch : 0.171374499798, yaw : -2.41398334503, rollspeed : 0.471977680922, pitchspeed : -0.142073065042, yawspeed : 0.185467123985}
1969-12-31 18:01:54.61: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.51678442955, error_yaw : 0.0809367895126}
1969-12-31 18:01:54.61: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:01:54.61: WIND {direction : 112.84047699, speed : 1.47358632088, speed_z : 1.28375911713}
1969-12-31 18:01:54.61: RAW_IMU {time_usec : 114835684, xacc : 280, yacc : -6, zacc : -442, xgyro : 6, ygyro : 35, zgyro : 186, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:54.61: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7474100, raw_temp : 8905655, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:54.61: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 300, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:54.61: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:54.61: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:54.61: GPS_RAW_INT {time_usec : 114675000, fix_type : 3, lat : 306319700, lon : -964820560, alt : 76530, eph : 93, epv : 65535, vel : 1515, cog : 21599, satellites_visible : 13}
1969-12-31 18:01:54.67: GLOBAL_POSITION_INT {time_boot_ms : 114675, lat : 306319700, lon : -964820560, alt : 76530, relative_alt : 17940, vx : -1225, vy : -890, vz : 0, hdg : 22221}
1969-12-31 18:01:54.83: RC_CHANNELS_SCALED {time_boot_ms : 114839, port : 0, chan1_scaled : -3192, chan2_scaled : 5798, chan3_scaled : 12622, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:54.83: SERVO_OUTPUT_RAW {time_usec : 114852512, port : 0, servo1_raw : 1494, servo2_raw : 1341, servo3_raw : 2098, servo4_raw : 1499, servo5_raw : 1495, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:54.85: RC_CHANNELS_RAW {time_boot_ms : 114852, port : 0, chan1_raw : 1494, chan2_raw : 1338, chan3_raw : 2097, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:54.87: ATTITUDE {time_boot_ms : 114872, roll : 0.41547331214, pitch : 0.110466383398, yaw : -2.40252137184, rollspeed : -0.0881432369351, pitchspeed : 0.00960402190685, yawspeed : 0.134220868349}
1969-12-31 18:01:54.87: VFR_HUD {airspeed : 14.8420171738, groundspeed : 15.1499996185, heading : 222, throttle : 100, alt : 89.3000030518, climb : 3.21373677254}
1969-12-31 18:01:54.87: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.397181630135, error_yaw : 0.101358868182}
1969-12-31 18:01:54.87: HWSTATUS {Vcc : 5028, I2Cerr : 0}
1969-12-31 18:01:54.87: WIND {direction : 112.84047699, speed : 1.47358632088, speed_z : 1.28375911713}
1969-12-31 18:01:54.87: RAW_IMU {time_usec : 115098720, xacc : 280, yacc : 27, zacc : -1119, xgyro : 478, ygyro : 56, zgyro : 349, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:54.87: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 210, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:54.87: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:54.87: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:54.87: GPS_RAW_INT {time_usec : 115076000, fix_type : 3, lat : 306319260, lon : -964820980, alt : 77320, eph : 93, epv : 65535, vel : 1538, cog : 22175, satellites_visible : 13}
1969-12-31 18:01:55.07: GLOBAL_POSITION_INT {time_boot_ms : 115076, lat : 306319480, lon : -964820760, alt : 77320, relative_alt : 18680, vx : -1147, vy : -1024, vz : 0, hdg : 22790}
1969-12-31 18:01:55.10: RC_CHANNELS_SCALED {time_boot_ms : 115102, port : 0, chan1_scaled : -3228, chan2_scaled : 3453, chan3_scaled : 12622, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:55.10: SERVO_OUTPUT_RAW {time_usec : 115112280, port : 0, servo1_raw : 1493, servo2_raw : 1432, servo3_raw : 2098, servo4_raw : 1499, servo5_raw : 1494, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:55.11: RC_CHANNELS_RAW {time_boot_ms : 115111, port : 0, chan1_raw : 1494, chan2_raw : 1427, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:55.13: ATTITUDE {time_boot_ms : 115131, roll : 0.566579699516, pitch : 0.122877269983, yaw : -2.30136656761, rollspeed : 0.506400227547, pitchspeed : -0.0444556549191, yawspeed : 0.278920769691}
1969-12-31 18:01:55.13: VFR_HUD {airspeed : 14.4510345459, groundspeed : 15.3800001144, heading : 228, throttle : 100, alt : 90.3399963379, climb : 3.70799636841}
1969-12-31 18:01:55.13: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.189194858074, error_yaw : 0.101359814405}
1969-12-31 18:01:55.13: HWSTATUS {Vcc : 4984, I2Cerr : 0}
1969-12-31 18:01:55.13: WIND {direction : 111.720336914, speed : 1.85460269451, speed_z : 1.31134617329}
1969-12-31 18:01:55.13: RAW_IMU {time_usec : 115355476, xacc : 105, yacc : 12, zacc : -1452, xgyro : 449, ygyro : 213, zgyro : 281, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:55.35: SCALED_PRESSURE {time_boot_ms : 115355, press_abs : 1018.42999268, press_diff : -2.33093738556, temperature : 257}
1969-12-31 18:01:55.35: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7474050, raw_temp : 8903749, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:55.35: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 300, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:55.35: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:55.35: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:55.35: GPS_RAW_INT {time_usec : 115275000, fix_type : 3, lat : 306319080, lon : -964821250, alt : 77630, eph : 93, epv : 65535, vel : 1550, cog : 22649, satellites_visible : 13}
1969-12-31 18:01:55.27: GLOBAL_POSITION_INT {time_boot_ms : 115275, lat : 306319260, lon : -964820980, alt : 77630, relative_alt : 19470, vx : -1067, vy : -1124, vz : 0, hdg : 23073}
1969-12-31 18:01:55.35: RC_CHANNELS_SCALED {time_boot_ms : 115359, port : 0, chan1_scaled : -4350, chan2_scaled : 6546, chan3_scaled : 12622, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:55.35: SERVO_OUTPUT_RAW {time_usec : 115372236, port : 0, servo1_raw : 1461, servo2_raw : 1312, servo3_raw : 2098, servo4_raw : 1499, servo5_raw : 1461, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:55.37: RC_CHANNELS_RAW {time_boot_ms : 115372, port : 0, chan1_raw : 1461, chan2_raw : 1316, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1461, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:55.39: ATTITUDE {time_boot_ms : 115391, roll : 0.659831285477, pitch : 0.101584069431, yaw : -2.24853134155, rollspeed : 0.219777092338, pitchspeed : 0.322617590427, yawspeed : 0.240637466311}
1969-12-31 18:01:55.39: VFR_HUD {airspeed : 13.8318920135, groundspeed : 15.5, heading : 231, throttle : 100, alt : 90.8300018311, climb : 2.73558974266}
1969-12-31 18:01:55.39: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.0743288695812, error_yaw : 0.051766436547}
1969-12-31 18:01:55.39: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:01:55.39: WIND {direction : 111.720336914, speed : 1.85460269451, speed_z : 1.31134617329}
1969-12-31 18:01:55.39: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:01:55.39: RAW_IMU {time_usec : 115615976, xacc : 271, yacc : 38, zacc : -1274, xgyro : -140, ygyro : 359, zgyro : 428, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:55.61: SCALED_PRESSURE {time_boot_ms : 115615, press_abs : 1018.34002686, press_diff : -2.42093753815, temperature : 257}
1969-12-31 18:01:55.61: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7473940, raw_temp : 8903025, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:55.61: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 210, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:55.61: MEMINFO {brkval : 6593, freemem : 1571}
1969-12-31 18:01:55.61: MISSION_CURRENT {seq : 0}
1969-12-31 18:01:55.61: GPS_RAW_INT {time_usec : 115475000, fix_type : 3, lat : 306318880, lon : -964821500, alt : 77920, eph : 93, epv : 65535, vel : 1566, cog : 22931, satellites_visible : 13}
1969-12-31 18:01:55.47: GLOBAL_POSITION_INT {time_boot_ms : 115475, lat : 306318880, lon : -964821500, alt : 77920, relative_alt : 20070, vx : -1020, vy : -1187, vz : 0, hdg : 23851}
1969-12-31 18:01:55.61: RC_CHANNELS_SCALED {time_boot_ms : 115619, port : 0, chan1_scaled : -4771, chan2_scaled : 5000, chan3_scaled : 12622, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:01:55.61: SERVO_OUTPUT_RAW {time_usec : 115632036, port : 0, servo1_raw : 1449, servo2_raw : 1372, servo3_raw : 2098, servo4_raw : 1499, servo5_raw : 1435, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:01:55.63: RC_CHANNELS_RAW {time_boot_ms : 115632, port : 0, chan1_raw : 1394, chan2_raw : 1395, chan3_raw : 2098, chan4_raw : 1499, chan5_raw : 1394, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1919, rssi : 0}
1969-12-31 18:01:55.65: ATTITUDE {time_boot_ms : 115651, roll : 0.614345252514, pitch : 0.159352958202, yaw : -2.11069536209, rollspeed : -0.201929196715, pitchspeed : 0.312421739101, yawspeed : 0.374488651752}
1969-12-31 18:01:55.65: VFR_HUD {airspeed : 14.4701480865, groundspeed : 15.6599998474, heading : 239, throttle : 100, alt : 91.6999969482, climb : 2.8469247818}
1969-12-31 18:01:55.65: AHRS {omegaIx : 0.000709746556822, omegaIy : -0.000666405889206, omegaIz : -1.59287737915e-05, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.288724064827, error_yaw : 0.0770874395967}
1969-12-31 18:01:55.65: HWSTATUS {Vcc : 4984, I2Cerr : 0}
1969-12-31 18:01:55.65: WIND {direction : 111.720336914, speed : 1.85460269451, speed_z : 1.31134617329}
1969-12-31 18:01:55.65: RAW_IMU {time_usec : 115875016, xacc : 110, yacc : 111, zacc : -522, xgyro : -1495, ygyro : 2, zgyro : 331, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:01:55.87: SCALED_PRESSURE {time_boot_ms : 115874, press_abs : 1018.28997803, press_diff : -2.47093749046, temperature : 256}
1969-12-31 18:01:55.87: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7474081, raw_temp : 8901925, gyro_cal_x : -0.0155881661922, gyro_cal_y : -0.0230217427015, gyro_cal_z : 0.0270497985184, accel_cal_x : 0.619936347008, accel_cal_y : 0.155163094401, accel_cal_z : 0.186807632446}
1969-12-31 18:01:55.87: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 210, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:01:55.87: MEMINFO {brkval : 6593, freemem : 1571}
